id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868277305497280518,CPFC,"💯 Palace appearances for Hughesy 

#CPFC // #BHACRY","""2024-12-15T12:49:55.000Z""",959,8,32,36130
1868359367348892050,CPFC,"Fans creating a special atmosphere.

Thank you, Palace fans 🫶

#CPFC // #BHACRY","""2024-12-15T18:16:00.000Z""",424,9,13,18300
1868234551782216188,Che███aFC███,"Helping to build futures through football. ⚽️

A partnership between @CFCFoundation &amp; The Jimmy Aggrey Foundation. 🤝💙

More ➡️","""2024-12-15T10:00:01.000Z""",4789,74,321,162577
1868355345937994172,FIA███mul███,"A man on a mission ⚡️

@mitchevans_ charged through the field to secure an instantly iconic win at the #SaoPauloEPrix!","""2024-12-15T18:00:01.000Z""",101,1,7,8285
1868375476198359097,Cha███ons███,"Round 2 ✅

What was your moment of the weekend? 

Catch up on #InvestecChampionsCup action as it happened ⬇️","""2024-12-15T19:20:00.000Z""",30,4,7,12773
1868434059665543352,Lig███A,I saw the best actions of the triumph of @caplatense against @gimnasiaoficial for #Date27 of the #Torneobetano 2024 🏆,"""2024-12-15T23:12:48.000Z""",12,1,2,9010
1868356093929247028,WWE,"Relive the most unexpected PLE moments of 2024 in this special #WWETop25! Did your favorite surprise make the list? 

▶️","""2024-12-15T18:02:59.000Z""",809,44,136,93120
1868254111218741474,BBL,Thoughts are with Hilton Cartwright who has been helped off the field after suffering an injury while attempting to save a boundary. 🙏 #BBL14,"""2024-12-15T11:17:45.000Z""",231,7,8,64254
1868186770334175576,BBL,"Your first #BBL14 deck of the summer! 

📍 Perth Stadium","""2024-12-15T06:50:09.000Z""",485,8,16,22312
1868113497508487540,The███,"LIVE NOW!

🏒@SeattleTbirds (11-18-2-1) at @pdxwinterhawks (16-12-2-0)

📺 |","""2024-12-15T01:59:00.000Z""",13,1,1,2629
1868264485393404110,Eur███agu███,"That’s a whole lotta games 😳👏 

#EveryGameMatters","""2024-12-15T11:58:58.000Z""",171,6,6,15260
1868400641334256105,Cel███FC,"🎙 All the post-match reaction from a victorious day at Hampden!

#CELRAN | #PremierSportCup | #CelticFC🍀","""2024-12-15T21:00:00.000Z""",412,2,27,35513
1868257195579556108,Ran███sFC███,"🌎 Where are you watching this afternoon's Premier Sports Cup Final from?

💻 Protect yourself online with club partner @NordVPN and get an exclusive discount 👇","""2024-12-15T11:30:00.000Z""",138,42,16,67948
1868219452682309649,Ran███sFC███,"👊IT'S MATCHDAY! 👊

🆚 Celtic
🏆 Premier Sports Cup Final
🏟️ Hampden Park
⏰ 15:30 (UK)
🇬🇧 Live on Premier Sports (UK)
🌎 Live on RangersTV (exc UK)

Come on #RangersFC 💙","""2024-12-15T09:00:02.000Z""",1961,94,195,240781
1868299376231100628,Ran███sFC███,"🆕 Today’s #RangersFC team to face Celtic.

🗒️ Full Team News:","""2024-12-15T14:17:37.000Z""",2369,242,304,461048
1868352957663633837,Ran███sFC███,"ET | HALF-TIME: Rangers 3-3 Celtic | #PremierSportsCup  

All level after the first-half of ET.","""2024-12-15T17:50:32.000Z""",350,21,35,79089
1868353452998377649,Bre███ord███,"Sunday night in the @premierleague 🎧

#CHEBRE | @motorscouk","""2024-12-15T17:52:30.000Z""",754,11,27,25005
1868357485675131301,spfl,"FT AET | 3⃣-3⃣ #CELRAN

Nothing to separate the sides after 120 breathless minutes. We go to penalties...

🏆 #PremierSportsCup","""2024-12-15T18:08:31.000Z""",47,3,8,48625
1868323042637869563,CPFC,"🫵

#CPFC // #BHACRY","""2024-12-15T15:51:39.000Z""",409,11,17,22304
1868415050844635588,Cel███FC,"Back home 🏆💚

#PremierSportsCup | #CelticFC🍀","""2024-12-15T21:57:16.000Z""",5544,49,555,89574
1868354837387354453,F1,"We've seen some sterling drives through the field this year 🚀

#F1","""2024-12-15T17:58:00.000Z""",9720,108,649,375536
1868189274388230551,ufc,"Well deserved bonuses!

@Menace155 &amp; @TheHanyakDJ earned themselves POTN! 💰

[ #UFCTampa | B2YB @CPIStemCells ]","""2024-12-15T07:00:06.000Z""",1136,69,85,166359
1868414823534596114,Lig███A,"The archers did not fail in Varela! 

@Clubdefenseyjus and @clubaunion tied 0 to 0 for #date27 of the #Torneobetano 2024 🏆

📷 Press Clubs","""2024-12-15T21:56:22.000Z""",16,0,6,5791
1868128752854806807,WWE,"That was WILD! 😱

@CodyRhodes survives @FightOwensFight to remain the Undisputed WWE Champion at #SNME! 

#AndStill","""2024-12-15T02:59:37.000Z""",20269,789,2104,801086
1868086281978380621,Lig███A,"Total parity in the Bombonera! 

@Bocajrsofficial e @independent tied 0 to 0 for #date27 of the #Torneobetano 2024 🏆

📷 Press Clubs","""2024-12-15T00:10:51.000Z""",42,3,11,6816
1868267331295846816,BBL,The return of Richo! The Scorchers speedster put on a show in the first match of the season 👏 #POTM #BBL14,"""2024-12-15T12:10:17.000Z""",177,6,13,8763
1868264753325633917,F1,"You've got 24 hours left to have your say on the best race of the season - click to vote now! 🗳️

#F1","""2024-12-15T12:00:02.000Z""",1908,346,105,405653
1868348107932746207,Cel███FC,"FT: Celtic 3-3 Rangers.

We're headed to extra-time.

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T17:31:15.000Z""",244,105,36,79221
1868302493995639243,Lig███A,"⚽️⌛️ Today is the great definition of #Torneobetano 2024 🏆! 

From 19.30 @velez, @catalleresdecba and @Cahuracan will seek to keep the title

🤔 For you, what team will take it?","""2024-12-15T14:30:00.000Z""",148,4,18,11344
1868273431470625181,sml███a,"📊 As the middle of the regular season is exceeded, we go under the command of @liiga_saipa. 👏

#League","""2024-12-15T12:34:31.000Z""",105,3,2,5814
1868377048840073248,Bra███eir███,The sum of goals and assists! Important numbers for the stars of #Brasileirãobetano! ✅️,"""2024-12-15T19:26:15.000Z""",93,3,2,9962
1866027538209804728,pre███rle███e,⏰ @LCFC have earned points from goals scored in the 90th minute or later three times this season!,"""2024-12-09T07:50:08.000Z""",7491,136,445,292389
1868330675117723819,Cel███FC,"Behind at the break.

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T16:21:59.000Z""",268,370,23,122457
1868364721856082388,spfl,"Congratulations to @CelticFC, who are your Premier Sports Cup 24/25 champions after winning a thrilling cup final at Hampden Park via a penalty shootout! 👏","""2024-12-15T18:37:16.000Z""",686,14,51,19398
1868219446935859224,Bre███ord███,"Brentford at the Bridge tonight 🐝

#CHEBRE","""2024-12-15T09:00:00.000Z""",771,63,44,61439
1868303826618659089,CPFC,"SARR HEADS IN FOR TWO! 🇸🇳🎯

#CPFC // #BHACRY","""2024-12-15T14:35:18.000Z""",1309,34,109,79665
1868315354868728292,CPFC,"Double change for Palace 🔁

#CPFC // #BHACRY","""2024-12-15T15:21:06.000Z""",147,35,15,34641
1868345390522597815,Cel███FC,"87' - KÜHN!!!!!!!! 🙌 
 
Follow the action live on our Match Centre 📲","""2024-12-15T17:20:27.000Z""",1169,58,161,119988
1868401115315999101,PGA███R,"Six players officially #TOURBound! ✅

Meet the newest PGA TOUR members for the 2025 season who qualify via PGA TOUR Q-School presented by Korn Ferry!","""2024-12-15T21:01:53.000Z""",441,17,62,240593
1868380774279327902,Cel███FC,"🏆 A prolific pair! 🏆

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T19:41:04.000Z""",6067,25,478,93848
1868400891511886126,ufc,"He still has POP at 41 💥 

ONE MORE FOR @CubSwanson? 👀 #UFCTampa","""2024-12-15T21:01:00.000Z""",629,37,46,96025
1868371195722158288,ufc,"Last night @Newmansa94 grabbed his 6th win in a row🔥

Big things coming for Joaquin Buckley in 2025! #UFCTampa","""2024-12-15T19:03:00.000Z""",803,43,52,95255
1868109835348427226,WWE,"The Liv Morgan World Tour rolls on! 👊

@YaOnlyLivvOnce outlasts @Iyo_SkyWWE at #SNME!","""2024-12-15T01:44:27.000Z""",11582,532,1805,425214
1868320401861832803,Ran███sFC███,"💙

#Premiersportscup","""2024-12-15T15:41:10.000Z""",923,20,47,107172
1868415574403113013,Lig███A,"Victoria del Calamar! With the goal of Mateo Pellegrino at 9 seconds, @caplatense beat @gimnasiaoficial for #Date27 of the #Torneobetano 2024 🏆

📸 Platense press","""2024-12-15T21:59:21.000Z""",79,3,8,6930
1868389314704355759,CPFC,"👀

#CPFC // #BHACRY","""2024-12-15T20:15:00.000Z""",761,5,34,20916
1868114797163889011,ufc,"Now 2-0 in the UFC 😮‍💨

@FelipeLimaMMA with the UD victory at #UFCTampa!","""2024-12-15T02:04:10.000Z""",601,25,45,89304
1868100523863539776,ufc,"Back in the win column 🙌

@DaveyGrantMMA takes home the UD at #UFCTampa! 

[ Live NOW on @ESPNPlus ]","""2024-12-15T01:07:27.000Z""",537,51,44,96438
1868225233834127405,F1,"From breakthrough victories to jaw-dropping comebacks 💪

Lewis Hamilton's top 10 greatest moments for @MercedesAMGF1 👇

#F1","""2024-12-15T09:23:00.000Z""",1924,42,156,228168
1868101816225005968,Dim███r,"Gol of @clubllanerosfc! 💥 Omar Duarte opens the score for the 'Team of the Media Colombia' 🐴

Lla 1 (1) - 0 (1) Uni 🏆

#ApasioDemillones","""2024-12-15T01:12:35.000Z""",46,12,3,12100
1868123736299253772,Dim███r,"𝐂𝐀𝐌𝐏𝐄𝐎𝐍𝐄𝐒 𝐃𝐄 𝐋𝐀 𝐆𝐑𝐀𝐍! ❤️💙

𝐅𝐞𝐥𝐢𝐜𝐢𝐭𝐚𝐜𝐢𝐨𝐧𝐞𝐬 @unionmagdalena for a new title, they are the champions of the grand final of the #TorneobetPlayDimayor 2024🔥

#ApasioDemillones","""2024-12-15T02:39:41.000Z""",721,150,146,53715
1868327009900007484,CPFC,"Made by Grok.

#CPFC","""2024-12-15T16:07:25.000Z""",5555,46,399,148528
1868124537025634734,Dim███r,"𝐀𝐒𝐂𝐄𝐍𝐃𝐈𝐃𝐎𝐒! ¡𝐚 𝐥𝐚! 🤩👏

The average Colombia team officially goes up to the First Division, see you at the #LigabetPlayDimayor i-2025 @clubllanerosfc 🐴💥

#ApasioDemillones","""2024-12-15T02:42:52.000Z""",644,107,91,47718
1866027307238064497,Cha███uek███,"#Official War Elephant joins the Turkmenistan Group, Chinese Taipei, Sri Lanka Asian Cup 2027 Qualifier

#War elephants #Thai national team #asiancup2027","""2024-12-09T07:49:13.000Z""",118,3,71,5946
1868272486208659561,HKane,Means a lot to be able to thank some of the fans who have made me feel so welcome at the club. And to all the Bayern fans whose support is always unreal home and away. #MiaSanMia,"""2024-12-15T12:30:46.000Z""",6485,89,303,223302
1868223462881567199,CPFC,"Here we go then 🖤🎬

#CPFC // #BHACRY","""2024-12-15T09:15:58.000Z""",827,22,52,68581
1868278291901366345,Cel███FC,"🏆 Celtic take on Rangers this Sunday (December 15) in the Premier Sports Cup Final, and you can watch all the action live, with kick-off at 3:30pm.

Watch the game LIVE on @PremSportsTV! 📺

Full info below ⤵

#CELRAN | #PremierSportsCup | #CelticFC🍀","""2024-12-15T12:53:50.000Z""",256,17,28,66427
1868249896425271346,FIF███C,"Ying it's heart. ☺ 😀 😊.

@JamANI_ I'll Be There For You | #FIFW WANT","""2024-12-15T11:01:00.000Z""",310,5,16,16003
1868432097104269522,ufc,"Going the distance is never in his plans 🔥 #UFCTampa 

MOST LIGHTWEIGHT FINISHES - 2019 to Present
8 - Charles Oliveira
7 - @JoelElfeNomeno1 
7 - Drew Dober
7 - Jim Miller","""2024-12-15T23:05:00.000Z""",763,30,57,97382
1868401587082977397,PGA███R,"Dream team 🏆

@KnappTime_LTD and Patty Tavatanakit win the @GTInvitational!","""2024-12-15T21:03:46.000Z""",306,6,41,77236
1868110045566628342,WWE,"Who ya got leaving with the World Heavyweight Championship? 🤔

#SNME","""2024-12-15T01:45:17.000Z""",2536,190,356,228467
1868120711711367598,WWE,"HISTORY. 

@ImChelseaGreen is the first-ever Women's United States Champion! 🇺🇸

#SNME","""2024-12-15T02:27:40.000Z""",35883,888,5108,1036071
1868117249833517318,Lig███A,"The academy closed the year with a triumph!

@RacingClub won 1 to 0 against @riverPlate with Salas goal for #Date27 of the #Torneobetano 2024 🏆","""2024-12-15T02:13:54.000Z""",141,2,23,9679
1868347477285638213,Eur███agu███,"The new form team of the league 👀 

@OlimpiaMI1936 keep climbing up the standings and getting tough Ws 🔥

#EveryGameMatters","""2024-12-15T17:28:45.000Z""",79,1,2,17145
1868386745794081216,Bre███ord███,"Still very much in this!

Let's go, lads 🐝

🔵 1-0 🐝 
#CHEBRE | #BrentfordFC","""2024-12-15T20:04:47.000Z""",43,7,2,9128
1868301488650584107,spfl,"Confirmed #CELRAN line-ups for the Premier Sports Cup Final 🏆

@PremSportsTV","""2024-12-15T14:26:00.000Z""",168,11,14,47098
1868303554101858546,Dim███r,"𝗘𝘀𝘁𝗮𝗺𝗼𝘀 𝗹𝗶𝘀𝘁𝗼𝘀 𝗽𝗮𝗿𝗮 𝗽𝗮𝗿𝘁𝗶𝗱𝗼 𝗱𝗲 𝗩𝘂𝗲𝗹𝘁𝗮 𝗱𝗲 𝗹𝗮 #𝗖𝗼𝗽𝗮𝗕𝗲𝘁𝗣𝗹𝗮𝘆𝗗𝗜𝗠𝗔𝗬𝗢𝗥 𝟮𝟬𝟮𝟰! 😎🏆

@Americadecali 👹 You will receive at 5:00 pm to @NacionalOficial 🟢⚪ at the Pascual Guerrero Stadium 🏟️

We are waiting for you! 🙌

#ApasioDemillones","""2024-12-15T14:34:13.000Z""",334,6,36,19473
1868417106515001448,Dim███r,"Prepared? Ready?

Start the second leg of the #CopabetPlayDimayor 2024 Bet

AME 0 - 0 NAC

#ApasioDemillones","""2024-12-15T22:05:26.000Z""",22,68,2,21490
1868294933385220125,cou███efr███e,"Who will add his name to the record in 2025? 🤔🏆 

#Coupedefrance","""2024-12-15T13:59:58.000Z""",580,80,18,52812
1868376367743541370,top███ugb███,"The @StadeToulousain unrolls 💪
Without trembling, Toulouse wins by passing the 60 -point mark 📈 #top14 #investecchampionscup","""2024-12-15T19:23:33.000Z""",426,5,32,7928
1868317846444314746,CPFC,"Glasner.

#CPFC // #BHACRY","""2024-12-15T15:31:00.000Z""",856,15,18,22874
1868319573612867791,CPFC,"15 to play ⌛️

#CPFC // #BHACRY","""2024-12-15T15:37:52.000Z""",417,9,20,29361
1868283869839196404,F1,"A strong final season at the Scuderia for Sainz 🏆 🏆 

#F1","""2024-12-15T13:16:00.000Z""",9263,91,687,418833
