comment_text,commenter_user_name,comment_id,date_created,num_likes,num_replies,comment
How long have you been investing for?,Jack,7378886298067436320,"""2024-06-10T14:47:51.000Z""",1,7,How long have you been investing for?
But it’s been going up and down since it’s been open,Isn███oww███,7429413238851388192,"""2024-10-24T18:37:55.000Z""",1,2,But it’s been going up and down since it’s been open
Withdrawal of my profits was successful👉@Coach Susan,john,7429143262458790662,"""2024-10-24T02:01:46.000Z""",0,0,Withdrawal of my profits was successful👉@Coach Susan
Comments,pix███nov███nam███,7447083739316470546,"""2024-12-11T09:28:27.000Z""",0,0,Comments
Why didn’t you buy bitcoin?,Adi███,7418521805784974113,"""2024-09-25T10:13:48.000Z""",1,1,Why didn’t you buy bitcoin?
@Herrick Craig helped me with his skills. Just few months ago he’s turned my deposit to 5X. He’s been killing it for me. He’s so good,Jas███Mcl███in,7418554815708496646,"""2024-09-25T12:21:45.000Z""",0,0,@Herrick Craig helped me with his skills. Just few months ago he’s turned my deposit to 5X. He’s been killing it for me. He’s so good
I'm scared to put that much in trading 212..,Dan███Byr███,7435377605844894496,"""2024-11-09T20:22:45.000Z""",0,0,I'm scared to put that much in trading 212..
Are you 100% out of the market bud?,Nei███nve███,7435705001840919329,"""2024-11-10T17:33:11.000Z""",1,1,Are you 100% out of the market bud?
Investing in non-Halal stocks. 😏,Pri███ Lo███ner██████,7435548044730696481,"""2024-11-10T07:24:15.000Z""",0,3,Investing in non-Halal stocks. 😏
Peshi is a new low market cap meme coin,Kei███O C███or,7395295769605161761,"""2024-07-24T20:04:52.000Z""",3,1,Peshi is a new low market cap meme coin
How much dicdends do you get from FTSE all world roughly,Dyi███jdh███hdj██████,7395284168081261344,"""2024-07-24T19:19:55.000Z""",1,0,How much dicdends do you get from FTSE all world roughly
Maybe dollar cost average rather than trying to time the market!,sabr.,7395685523635143457,"""2024-07-25T21:17:19.000Z""",4,0,Maybe dollar cost average rather than trying to time the market!
Can I transfer some of the funds from my S&S ISA to my LISA?,app███ser███848███,7424263742781948704,"""2024-10-10T21:35:21.000Z""",1,1,Can I transfer some of the funds from my S&S ISA to my LISA?
you can only put £20k in to any ISAs per tax year,jim███21,7437569819232551712,"""2024-11-15T18:09:36.000Z""",2,2,you can only put £20k in to any ISAs per tax year
"You emit positivity, you’re selfless and always available to guide me even though I’m not tech savvy, thank you for your support @Brie Kirbyson",sar███_j,7391612296043217670,"""2024-07-14T21:51:14.000Z""",0,0,"You emit positivity, you’re selfless and always available to guide me even though I’m not tech savvy, thank you for your support @Brie Kirbyson"
"Having a good trading mentor like Amanda is the best, I’ve been able to make big wins in my account all thanks to her @Educator Amanda",Jim███wel███,7391612652437439238,"""2024-07-14T21:52:37.000Z""",0,0,"Having a good trading mentor like Amanda is the best, I’ve been able to make big wins in my account all thanks to her @Educator Amanda"
Do a comparison interest you have made over the time you have just held cash vs S&P? Curious why you hold so much cash?,Jac███Bar███,7442043660746998561,"""2024-11-27T19:30:32.000Z""",1,3,Do a comparison interest you have made over the time you have just held cash vs S&P? Curious why you hold so much cash?
And it’s also haram,Jabir,7442302436318708512,"""2024-11-28T12:15:03.000Z""",5,2,And it’s also haram
"Not sure if you’re Muslim, but it’s haram to take or pay interest. It’s one of the 7 deadly sins.",.,7442807217142645537,"""2024-11-29T20:53:40.000Z""",1,0,"Not sure if you’re Muslim, but it’s haram to take or pay interest. It’s one of the 7 deadly sins."
That’d be great if we haven’t been in a crazy stock market bull cycle since when you’ve started investing,twi███dhd███,7433090991748399904,"""2024-11-03T16:29:31.000Z""",3,5,That’d be great if we haven’t been in a crazy stock market bull cycle since when you’ve started investing
In the next 6 months your isa could go down,Jus███ De███ey,7433075282648941345,"""2024-11-03T15:28:30.000Z""",3,4,In the next 6 months your isa could go down
Why don’t you dollar cost average over time?,sabr.,7396062998203155232,"""2024-07-26T21:42:15.000Z""",1,2,Why don’t you dollar cost average over time?
Having someone like you who's not only a great innovator but also pulls his best to get the work done so beautiful. Thanks for putting your efforts and time in ensuring that I get back.@TRACKBACKASSET,DAV███LIM███CKU█████████️🤗███,7420593096168243973,"""2024-10-01T00:11:21.000Z""",1,0,Having someone like you who's not only a great innovator but also pulls his best to get the work done so beautiful. Thanks for putting your efforts and time in ensuring that I get back.@TRACKBACKASSET
I strongly recommend @Dovydas Pinskus,Coa███Jv,7426566970668024581,"""2024-10-17T02:33:06.000Z""",1,1,I strongly recommend @Dovydas Pinskus
"TO BE SUCCESSFUL IN LIFE, YOU HAVE TO TAKE RISKS AND MAKE THE RIGHT DECISION. I’M GLAD TINVESTED WITH YOU@Louis hunter",Aar███Cry███ UK███,7426541825715405573,"""2024-10-17T00:55:22.000Z""",1,1,"TO BE SUCCESSFUL IN LIFE, YOU HAVE TO TAKE RISKS AND MAKE THE RIGHT DECISION. I’M GLAD TINVESTED WITH YOU@Louis hunter"
"just a light correction with all this trump and biden stuff going on, nothing to worry about.",s,7393547454598546209,"""2024-07-20T03:03:42.000Z""",1,1,"just a light correction with all this trump and biden stuff going on, nothing to worry about."
Nope XRP is,Jay███rdt███,7437917996175147808,"""2024-11-16T16:40:55.000Z""",1,0,Nope XRP is
Keeping this to myself isn't a good idea I decided to tell everyone so you guys can@ROSEBELLA WINSCOIN,Ste███n B███n,7417982303240307461,"""2024-09-23T23:20:05.000Z""",0,0,Keeping this to myself isn't a good idea I decided to tell everyone so you guys can@ROSEBELLA WINSCOIN
you need followers to make money from tiktok,Fol███_To███spi███,7417881078456664864,"""2024-09-23T16:47:10.000Z""",1,4,you need followers to make money from tiktok
If you are looking to create a passive income from your home then she’s the right person to meet @Brie Kirbyson,sar███_j,7399735835010302725,"""2024-08-05T19:14:25.000Z""",0,0,If you are looking to create a passive income from your home then she’s the right person to meet @Brie Kirbyson
Appreciate your reply again!!! Yeah I was thinking smp with trading 212 and ftse all world with invest or vanguard. Wasn’t sure if it’s better to have them both in one fund manager or across a couple,tha███san███,7381941311518245665,"""2024-06-18T20:22:51.000Z""",1,0,Appreciate your reply again!!! Yeah I was thinking smp with trading 212 and ftse all world with invest or vanguard. Wasn’t sure if it’s better to have them both in one fund manager or across a couple
"hey bro, can I have 500 for free.",mike,7397107091578143520,"""2024-07-29T17:13:27.000Z""",1,4,"hey bro, can I have 500 for free."
"Why do you have 14k free funds, why not put them in a 212 cash isa?",Jay███rdt███,7379688511874794272,"""2024-06-12T18:40:50.000Z""",1,4,"Why do you have 14k free funds, why not put them in a 212 cash isa?"
"Me to Doc. Pension, ISA and general account took a massive wallop this week 🤣.. only 44 so got a few more years of graft for it ti recover",Aar███Gen███,7399002191883649825,"""2024-08-03T19:47:27.000Z""",1,1,"Me to Doc. Pension, ISA and general account took a massive wallop this week 🤣.. only 44 so got a few more years of graft for it ti recover"
Pa 🔑,F:),7418281435046626080,"""2024-09-24T18:40:49.000Z""",1,2,Pa 🔑
What happened to the 100k,Riz███,7421278150100288288,"""2024-10-02T20:29:39.000Z""",3,6,What happened to the 100k
"Within a month trading services I have made over 30,000 $ usdt. profit with just 1,500 $ usdt investment capital all thanks. @investor_delbert_techz",scott,7412808525422084869,"""2024-09-10T00:43:10.000Z""",0,0,"Within a month trading services I have made over 30,000 $ usdt. profit with just 1,500 $ usdt investment capital all thanks. @investor_delbert_techz"
"I witness his great work, a trader who knows what he is doing, made a return of $3000 last week thanks @Frank Owen",Hen███Dur███,7394873989786944262,"""2024-07-23T16:48:03.000Z""",1,0,"I witness his great work, a trader who knows what he is doing, made a return of $3000 last week thanks @Frank Owen"
"everyone would be wise to get out of the market, crash is very likely",Lon███Ska███Boi███,7381931891833029409,"""2024-06-18T19:46:17.000Z""",0,0,"everyone would be wise to get out of the market, crash is very likely"
"That is so ass, you’re missing out the next revolution, AI!!!, best off going into the S&P500, VUAG/VUSA",Lak,7382537204972946208,"""2024-06-20T10:55:12.000Z""",1,0,"That is so ass, you’re missing out the next revolution, AI!!!, best off going into the S&P500, VUAG/VUSA"
My portfolio is down 15% and I can afford to smile,MH,7411680065677132576,"""2024-09-06T23:44:30.000Z""",2,3,My portfolio is down 15% and I can afford to smile
what does gainign intrest from shares mean do u risk losing shares,Dyi███jdh███hdj██████,7415657027706798880,"""2024-09-17T16:56:51.000Z""",1,2,what does gainign intrest from shares mean do u risk losing shares
did not notice 5.05% good shout 🥰,Fol███_To███spi███,7415608182401811232,"""2024-09-17T13:47:17.000Z""",1,0,did not notice 5.05% good shout 🥰
Would do but only for new users unfortunately,zzz███jei███r,7415618059539432224,"""2024-09-17T14:25:39.000Z""",0,0,Would do but only for new users unfortunately
bro you are up 0.45%. please for God's sake stop leading people the wrong way. you have no return on 44k 💀,waf███lif███,7372314604335317792,"""2024-05-23T21:46:29.000Z""",8,17,bro you are up 0.45%. please for God's sake stop leading people the wrong way. you have no return on 44k 💀
Can u check ur Instagram dms bro 🙏,---███,7372337313366377248,"""2024-05-23T23:15:15.000Z""",0,0,Can u check ur Instagram dms bro 🙏
"I'm also invested in this fund. Why do you think its dropping so much at the moment -1.7 ish today. I've only recently started investing. The minute I start, prices started tumbling 😂",Wayne,7395251486497096481,"""2024-07-24T17:13:04.000Z""",0,0,"I'm also invested in this fund. Why do you think its dropping so much at the moment -1.7 ish today. I've only recently started investing. The minute I start, prices started tumbling 😂"
"Does the £20,000 include interest or iss the interest also tax free. Say there is 200,000 in there is that 10% return on top of the years £20,000 also tax free?",Bill,7420487300649698081,"""2024-09-30T17:20:40.000Z""",1,3,"Does the £20,000 include interest or iss the interest also tax free. Say there is 200,000 in there is that 10% return on top of the years £20,000 also tax free?"
Earn effortlessly by getting in touch with @Karen_Kimberly_fx .,Mee███And███on,7420948280874189574,"""2024-10-01T23:09:36.000Z""",0,0,Earn effortlessly by getting in touch with @Karen_Kimberly_fx .
I'll keep on telling the world of your good works towards my life God bless you sir🥰@Carlos Perez,Sop███-An███woo███,7422010512135062278,"""2024-10-04T19:51:34.000Z""",0,0,I'll keep on telling the world of your good works towards my life God bless you sir🥰@Carlos Perez
Would’ve made like 2k on qqq today if u invested that. Hope you enjoy that £14 quid mate,twi███dhd███,7421928894860002081,"""2024-10-04T14:34:56.000Z""",2,5,Would’ve made like 2k on qqq today if u invested that. Hope you enjoy that £14 quid mate
Eeeeeere,pix███nov███nam███,7447083973837472530,"""2024-12-11T09:29:25.000Z""",0,0,Eeeeere
Qqqwqqqa,pix███nov███nam███,7447084695773381394,"""2024-12-11T09:32:14.000Z""",0,0,Crack
