user_id,comment_text,date_created,num_likes,num_replies,source
cin███ewi███,❤️❤️❤️❤️,2024-07-30T21:24:03.000Z,1,1,instagram
Cha███ons███,"Round 2 ✅

What was your moment of the weekend? 

Catch up on #InvestecChampionsCup action as it happened ⬇️","""2024-12-15T19:20:00.000Z""",30,4,twitter
ozzy,kinda crazy that the gov still let's us generate wealth through investing. I've made around 35k proffit last year on trading 212,"""2024-05-24T16:18:02.000Z""",1,2,tiktok
sal███aln███r,🌸🌸🌸🌸🤍🤍🤍,2024-06-25T18:22:53.000Z,1,1,instagram
100011000942573,You guys should add Kofi Akpalooo,"""2024-11-28T14:25:31.000Z""",0,1,facebook
luz███vie███,"I don't know if you didn't see ... the railway on the border of Av.Joaquim Nelson and the gardens that having an accident, motorcyclist and slippery cyclist because this railway is wet due to a stuffy sewage that is overflowing with water .....",2024-12-13T16:03:46.000Z,1,1,instagram
100043756743671,It's better you don't do it,"""2024-11-28T09:42:40.000Z""",0,0,facebook
Man███yWo███,"63. CITY SUB | Another change 🔁

🍬 2-0 🩵 #ManCity","""2024-12-15T13:50:24.000Z""",183,11,twitter
Sha███e |███ang█████████ld,It’s good today 🥰,"""2024-09-12T13:37:00.000Z""",1,1,tiktok
FIA███mul███,"A man on a mission ⚡️

@mitchevans_ charged through the field to secure an instantly iconic win at the #SaoPauloEPrix!","""2024-12-15T18:00:01.000Z""",101,1,twitter
pfbid02nYBBtDuUKPYFxExKvbgkyqGaQdPhKwN4W7epmb7sahEuj86tgDr9t2iFo3586mjql,"It is evident to anyone with eyes at this point that there is a Manufacturer problem with the S22 Ultras maybe all S22s. They will not connect to the network and intermittently if at all connect for phone calls or texts. I paid full price for this phone when I purchased it, I also pay monthly for the protection and now when Verizon has produced a product that they know is not working is refusing to acknowledge the need for replacement. My phone has been experiencing this issue for a week now. I have been to a physical Verizon store front where their big help was dialing the Verizon support number and handing me the phone, I have also spent hours out of each day with unhelpful rude people from Verizon support who only know how to say ""I'm sorry you are experiencing issues i wish there was something i could do to help"" It was so bad at one point the lady from Verizon support dared to tell me there was nothing wrong with my phone it was ""a network phenomenon"" YOU MUST BE JOKING. The gentlmen at the store finially stepped in and told me that this is an issue they are aware of and that 3 other people just that afternoon with S22s had been in with the same issue. It is a Samsung issue. They made a bad phone. After all the phones they put out I understand theres a bound to be a bad egg every once and a while. My issue is that neither Samsung with adverage salary for their executives being 5.3 million in 2021 per (https://pulsenews.co.kr/view.php?year=2022&no=156931) and Verizon CEO making 19.38 Million per year per (https://simplywall.st/stocks/us/telecom/nyse-vz/verizon-communications/management#:~:text=Verizon%20Communications'%20CEO%20is%20Hans,company's%20shares%2C%20worth%20%2419.61M.)  In addition to both companies reported revenue being in the hundreds of BILLION dollars that's billion with a B. Why does this issue fall on the wallets of the consumer struggling to make ends meet. To afford groceries. Why is the consumer constantly being put out for giant corporations mistakes.  I want action, I want accountability. You produced a bad phone so make right on it and send us all new ones. Instead of passing the buck yet again to the consumer. However I should not be surprised that this is where we are at as Verizon is known for their Breach of Contract standard operating procedure as proven by the recent Lawsuit for that very reason. What's worse is they don't care at all because what are you going to do about it. Change carriers? They don't even pretend to care anymore. You are a simple drop in the bucket of their billion dollar yearly revenue. The days of consumer power are over. ""The man"" has won.","""2024-03-20T13:19:36.000Z""",0,0,facebook
ash███car███,those your kids @mary.drinkard,2024-10-10T03:27:01.000Z,1,1,instagram
Ian███rph███di,does the limit of £2000 before fees apply to free funds if you auto invest from there,"""2024-11-28T08:18:20.000Z""",1,3,tiktok
ela███pam███ail███,@tsofii_ I can't! 🫠 Consider,2024-11-15T07:35:11.000Z,2,1,instagram
KIN███ONG███,Nestle %profit is much less than Ovaltine 😳,"""2024-02-19T02:07:35.000Z""",0,0,tiktok
pfbid02RKNugA3RbMJD4RmpGvCrQHqaG9UXJQF5byvqxFThk2h5JCWa8Zsm6TTV9Qsqzid9l,Kaitlynn Yoder 🤣,"""2024-01-12T00:45:51.000Z""",0,1,facebook
LUO███NGZ███,"The Japanese Embassy in China lowered the flag at half-mast with the highest standards and etiquette to express condolences to Ms. Hu Youping!
The Japanese government promises to grant permanent residence to its immediate family members and pay pensions!
It also initiated a memorial and mourning rally for Ms. Hu at 1-37-4.2F, Kanda-Kanbocho Suei Pavilion, Chiyoda District, Kyoto City at 15:00 on June 30, 2024!
It's so funny. A brave man died in his motherland, not allowed to offer flowers or gatherings to memorialize, but Japan is holding it!","""2024-06-28T13:32:20.000Z""",3500,211,twitter
joe███oco███,Thanks for buying the top,"""2024-08-05T17:46:08.000Z""",0,2,tiktok
The███nom███,Syrian rebels are restoring order in Damascus after the fall of Bashar al-Assad. Life in the capital is slowly resuming,"""2024-12-15T20:55:03.000Z""",37,17,twitter
CNN███sil███,"It is not the market that has worrying about government spending, it is the government, says Lula","""2024-12-16T02:47:32.000Z""",63,36,twitter
pfbid0CmpeLSY84p5g7iuLxs7NmK7tHmeZSwDvtWmPZZFTHDEQ51CBMxFj51iQe3UYFiRgl,I am not connecting to my network in 34203.,"""2024-02-22T12:04:07.000Z""",0,2,facebook
pfbid026d2mosH9ozpSbemKaSFUSJBNmDUQbe114ew5USjFFbW75XWQqQwE2vgrVzJKd1bWl,Constant cellular service issues they want to text me to help me when I'm not receiving texts any other good cellular service anyone's aware of I've even messaged them through Facebook and they don't respond,"""2024-01-13T21:05:05.000Z""",0,1,facebook
lai███vis███s,🔥🔥🔥,2024-06-24T17:17:30.000Z,1,1,instagram
dan███_o,كتير حلوة ومرتبه👏,2024-06-09T21:40:45.000Z,1,1,instagram
ave███she███,Cuties ❤️ @eirbear3819 @stellanasso @judyhammoud @ninaareece,2024-11-01T09:00:02.000Z,5,1,instagram
pfbid0SqQKgjFwHpiKAVdCiM9VxgxnPzcY7dkxEBufxrThcmbzRMjT1fpdsyKxrPjhgprXl,👏🏾,"""2022-12-04T23:37:54.000Z""",0,0,facebook
pfbid024qif7NwTQqzgr1Cxqf6WrTt2QwRk4BVj98zjDD6Sfqm2TZviUShBwboLgowkpKeFl,"Happy birthday to all and thank you, John for fixing my AC during that awful heatwave we had a few weeks ago!! Such a nice guy! 🎂🎈🎈","""2024-07-10T16:16:15.000Z""",0,0,facebook
pre███see███,"@prettyseeta , @just_etor_nam and @mr_fashion_de_model",2024-04-23T05:26:28.000Z,2,1,instagram
Rep███apa███,"The climate crisis is here and now, and every single day that goes by where we don’t take action, it is getting worse.

We cannot wait. We must take bold, immediate steps to save our planet and our people.","""2024-12-15T15:58:58.000Z""",184,1074,twitter
hao███udu███,Wait you can do day trading in Isa ?,"""2024-10-31T19:32:44.000Z""",0,1,tiktok
DOLA,"I have a question between Ovaltine and Milo, which is more useful?","""2024-02-10T10:57:53.000Z""",0,0,tiktok
100019310318381,JUST NOW ONLY STARTED TO COMUNICATE &INTRACTINGE,"""2024-01-12T13:03:40.000Z""",0,0,facebook
slh███19_███,"Hi Habiba, her sister's heart 🥺",2024-10-11T18:25:07.000Z,1,1,instagram
Reh███,can i have a tenner,"""2024-08-19T20:56:58.000Z""",1,3,tiktok
gra███tul███,Out of curiosity why do you choose dust over acc ?,"""2024-08-01T17:22:43.000Z""",2,1,tiktok
adj███asa███,"I attended Agogo State College…Oh Yeah! I’m a proud Asosa🤩. I remember the special treatment athletes received as we prepared for inter-schools or any sports competition. Charlie!!! The lavish care given to us was truly remarkable😄🤩 And of course the JAMA!! Especially in the school bus, and the driver, as lively as us students, kicked off with the horns😂😂 Baabiara awu",2024-04-18T23:22:27.000Z,1,1,instagram
Rep███ove███,"Heading on @MSNBC around 11:25 this morning to talk about my call for @POTUS to pardon environmental lawyer Steven Donziger—he took on Chevron &amp; won a $9.5 billion case, then faced a vicious campaign of corporate retaliation designed to destroy his life.","""2024-12-15T16:07:12.000Z""",174,9,twitter
ufc,"Due to a Doctor's Stoppage Joaquin Buckley wins by TKO.

#UFCTampa","""2024-12-15T06:21:14.000Z""",20376,1010,twitter
Abdur,The cash isn't FSCS protected,"""2024-10-02T20:39:33.000Z""",4,8,tiktok
The███nom███,"Generative AI can write copy and draw images; the technology is also making it easier to target consumers with the right ad. 

It could eliminate 7.5% of America’s advertising jobs by 2030, one research firm predicts","""2024-12-15T05:45:42.000Z""",31,11,twitter
Spu███ffi███l,"Your Spurs side in Southampton 🙌

🔢 @krakenfx","""2024-12-15T17:46:20.000Z""",5291,533,twitter
The███nom███,"Georgia’s pro-Russia government is walking a fine line as it tries to crack down on protesters, but not so brutally as to provoke an uprising","""2024-12-15T18:58:07.000Z""",21,1,twitter
pfbid02dn8aWeX1PA7JAHTwRb6fo9Q2VSRwEAWZPKX7BKjoQCQQ8NjDGAJ2vvkAYQ7cN24tl,"We are watching the Masters in a large sports bar and people are now booing your commercials. One guy said, ""why can't they be honest and admit they hate white straight men"". AT&T, leading the war on white males.","""2023-04-09T22:55:38.000Z""",0,0,facebook
รีหู,I like Milo but don't like Milo tubes.,"""2024-02-10T06:27:26.000Z""",10,0,tiktok
nou███jad███,Jamalek❤️,2024-06-25T19:25:13.000Z,1,1,instagram
waf███lif███,bro you are up 0.45%. please for God's sake stop leading people the wrong way. you have no return on 44k 💀,"""2024-05-23T21:46:29.000Z""",8,17,tiktok
Cry███ Gu███❤️,"It’s not too late to start investing, the inflation is on the high side and so many people are losing their jobs, meet Brie to earn @Brie Kirbyson","""2024-07-26T21:35:48.000Z""",0,0,tiktok
pfbid02Ch8DQWBeiK6ZuQN39bq3Aivg4xYiZSzbBxCfn97jAGTXaNAzBcBMbPs7up5fcpedl,Ashley McNulty,"""2024-01-12T13:55:09.000Z""",0,0,facebook
bus███ss,"President-elect Donald Trump has expressed interest in privatizing the US Postal Service, the Washington Post reported.","""2024-12-15T19:09:25.000Z""",50,12,twitter
The███,"LIVE NOW!

🏒@SeattleTbirds (11-18-2-1) at @pdxwinterhawks (16-12-2-0)

📺 |","""2024-12-15T01:59:00.000Z""",13,1,twitter
pfbid0NyXGNVh3yJuaj9RsPWyyGt3PtqhCR38uBLWTpjrce62BiueZ3BymPTUhpLcBsJWpl,https://youtu.be/vU2a23kXUjE,"""2023-02-01T02:32:34.000Z""",0,0,facebook
Wee███k ���███���󠁧█████████��� ���██████,“Massive 0.62%” 😂😂😂😂 buckle up. It can get a whole lot worse!,"""2024-09-07T15:49:56.000Z""",2,3,tiktok
bus███ss,"Singapore home sales jumped to their highest level in more than a decade, confirming a property market revival that’s raising expectations of further government curbs","""2024-12-16T04:33:13.000Z""",2,3,twitter
kin███mil███aip███,"My God, how many millions of dollars do I have in my bank account, who do I send it to?",2024-10-29T15:36:44.000Z,8,2,instagram
pfbid02yWyq1ymKe5a5AXrUQRaZLuayJHztUBSvPTJwMkdgPXLVKDk9g6dRSQ1pMHBM31kXl,0,"""2023-11-19T02:50:01.000Z""",0,2,facebook
bel███yp,"I want, I'm going to try and leave with me hahahaha @kimkls_",2023-10-11T05:29:30.000Z,1,1,instagram
tvg███o,Closing #Melhoresdoano 2024 with Fábio Júnior on the stage of #Domingão ✨✨✨ I amoooo!,"""2024-12-15T23:11:23.000Z""",152,9,twitter
dou███s_b███hty█████████,Incredible clarity 😎,2024-06-29T15:48:21.000Z,1,2,instagram
ซาม███ล เ███้,"Damol Ovaltine Milo, respectively, delicious","""2024-02-10T16:11:48.000Z""",0,0,tiktok
azu███gil███e,@umainetridelta miss y’all so much🩵💛,2024-10-16T16:35:36.000Z,1,2,instagram
kul███dos███h58███,don't watch it 25 times an hour. put your cash in and leave it . it takes years for it to grow to a substantial amount.,"""2024-11-15T13:05:32.000Z""",3,2,tiktok
agg███kiu███,"Ferrari is a rollercoaster of emotions, but they are really improving.",2024-10-25T08:31:32.000Z,127,1,instagram
pfbid02jkyxJKZDt4LRjFXvZ77jkYEgsXWWv7F8vh4jwrgypWvfg6mj7PA7GR9aJYM2cnnnl,"DO NOT AGREE TO ANYTHING OVER THE PHONE WITH ATT, THEY WILL SCAM YOU. 

Back in October, I had called about some questions I had with my account. I was talked into getting 2 new phones- I would trade in my iPhone 12 for an iPhone 15Pro and because my husbands phone had cracked, we were getting an iPhone 13 for him for $0.99. The first thing that happened, the sales guy never did something on the ATT end for my trade in. I spent literal hours on the phone with ATT multiple times and FINALLY was able to get my phone traded in. However, for my husbands phone we were being charged $17.50 instead of the $0.05/ month (the $0.99 divided into monthly costs). I called a few times about it and each time I was told that yes, that is the promotion and I had to wait 3 billing cycles for the account to catch up to the $0.05/month instead of the $17.50/month. So on the third billing cycle it wasn’t fixed. I called and they told me because it had been three billing cycles they couldn’t remove it. The person I spoke with requested a $630 credit for the iPhone 13 (which is what I would be charged over the course of the installment payments), because they can’t remove the $17.50/ month off of my bill. It was approved while I was on the phone with her. She had told me that it would hit my account in 24 hours. 

I have been a customer for years. This is the messiest customer service experience I’ve ever had. I have NEVER had such a large business lie to me continuously and continuously mess up my account. The phone calls are all recorded, there needs to be an investigation. I WILL be filing a complaint with the FTC. I have been patient and understanding, but I’m done. This is not how paying customers, should be treated.

Here is this hilarious “resolution” from their team here on FB","""2024-01-05T21:41:28.000Z""",0,0,facebook
Lig███A,"#Torneobetano 2024 🏆

⚽️ @clubdefenseyjus 🆚 @clubaunion 
⏰ 17.00

⚽️ @caplatense 🆚 @gimnasiaoficial 
⏰ 17.00

⚽️ @velez 🆚 @CAHURACAN 
⏰ 19.30

⚽️ @catalleresdecba 🆚 @Newells 
⏰ 19.30","""2024-12-15T13:01:00.000Z""",45,2,twitter
Fol███_To███spi███,investing is long term so why bother with daily updates........😏,"""2024-09-03T17:33:52.000Z""",3,1,tiktok
Bob███or ███,Who invests into the S&P 500 for short term gains? 🤯,"""2024-11-21T03:39:43.000Z""",9,1,tiktok
BBL,"Your first #BBL14 deck of the summer! 

📍 Perth Stadium","""2024-12-15T06:50:09.000Z""",485,8,twitter
fur███sfa███ous███,Bought the dirt!! Now I’m ready for this encouragement!! 👏👏,2024-11-13T18:51:25.000Z,2,4,instagram
Tik███1ee███,Using Debit card? You know nothing about finance,"""2024-06-02T16:41:00.000Z""",0,1,tiktok
pfbid09qteh6AoXDNWqHGAtDSP43BJ7qQi3CRB4ZCXdRBsMf2VaqTBwmghPAZiZpV9Zqzkl,Alex Rodriguez 🤣🤷🏼‍♀️,"""2024-01-12T04:03:15.000Z""",0,0,facebook
fai███sru███ld,I love your products!!😍😍,2024-11-16T08:06:41.000Z,2,1,instagram
liv███lil███,The design is so sophisticated 👏🏾👏🏾⚡️,2023-08-18T12:46:41.000Z,1,1,instagram
sabr.,Maybe dollar cost average rather than trying to time the market!,"""2024-07-25T21:17:19.000Z""",4,0,tiktok
Man███,"Counting down to the Manchester derby 🔴

🤳 @Snapdragon

#MUFC || #ShotOnSnapdragon","""2024-12-15T14:51:00.000Z""",5555,170,twitter
pfbid02LQLgZCBeYdWdV4Kr76XcySN6dFsGZxSnBp21AgYHcJBgpakvZ7UA8BquEjnZbYsSl,Callie Vanlanen 😂😂,"""2024-01-12T04:45:37.000Z""",0,1,facebook
dav███ari███,Petra I was also there on April 23rd,2023-10-03T19:19:45.000Z,1,1,instagram
lyn███yli███ndb██████,My favourite liners of all time 🔥💜🙌🖤,2024-11-16T11:58:30.000Z,1,1,instagram
fay███gem███,كتير  فرق 😍,2024-10-09T18:04:15.000Z,1,1,instagram
Nas███n,Hello thank you I have thought of all the pros and cons. I dont intend to retire until 70 plus. I don't mind risk and understand. Mortgage paid off and have private pension. 🙏🥰,"""2024-07-25T13:23:29.000Z""",1,0,tiktok
